"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2013","2013","USD","US Dollar","0","Units",,,96301.515248,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2014","2014","USD","US Dollar","0","Units",,,97903.593746,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2015","2015","USD","US Dollar","0","Units",,,100565.13858,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2016","2016","USD","US Dollar","0","Units",,,106023.4184,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2017","2017","USD","US Dollar","0","Units",,,108007.72975,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2018","2018","USD","US Dollar","0","Units",,,112179.92441,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2019","2019","USD","US Dollar","0","Units",,,118607.96544,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2020","2020","USD","US Dollar","0","Units",,,117099.01055,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2021","2021","USD","US Dollar","0","Units",,,124745.18556,,
"AUT","Austria","T_GDPEMP","GDP per person employed","CPC","USD, current prices, current PPPs","2022","2022","USD","US Dollar","0","Units",,,137352.14851,,
"AUT","Austria","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2013","2013","USD","US Dollar","0","Units",,,49998.030843,,
"AUT","Austria","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2014","2014","USD","US Dollar","0","Units",,,49935.741179,,
"AUT","Austria","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2015","2015","USD","US Dollar","0","Units",,,49942.05633,,
"AUT","Austria","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2016","2016","USD","US Dollar","0","Units",,,50292.869087,,
"AUT","Austria","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2017","2017","USD","US Dollar","0","Units",,,51105.598782,,
"AUT","Austria","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,52092.588383,,
"AUT","Austria","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","0","Units",,,52610.504913,,
"AUT","Austria","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","0","Units",,,48904.8668,,
"AUT","Austria","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","0","Units",,,50779.921622,,
"AUT","Austria","T_GDPPOP","GDP per head of population","VPVOB","USD, constant prices, 2015 PPPs","2022","2022","USD","US Dollar","0","Units",,,52624.881253,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2013","2013","USD","US Dollar","0","Units",,,66.07724,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2014","2014","USD","US Dollar","0","Units",,,66.314312,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2015","2015","USD","US Dollar","0","Units",,,67.261798,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2016","2016","USD","US Dollar","0","Units",,,67.177258,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2017","2017","USD","US Dollar","0","Units",,,68.003808,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,68.321268,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","0","Units",,,68.222001,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","0","Units",,,69.751669,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","0","Units",,,69.372102,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","VPVOB","USD, constant prices, 2015 PPPs","2022","2022","USD","US Dollar","0","Units",,,70.625577,,
"AUT","Austria","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2013","2013","USD","US Dollar","0","Units",,,100442.63242,,
"AUT","Austria","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2014","2014","USD","US Dollar","0","Units",,,100154.36442,,
"AUT","Austria","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2015","2015","USD","US Dollar","0","Units",,,100565.13858,,
"AUT","Austria","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2016","2016","USD","US Dollar","0","Units",,,101247.75564,,
"AUT","Austria","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2017","2017","USD","US Dollar","0","Units",,,101863.19778,,
"AUT","Austria","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2018","2018","USD","US Dollar","0","Units",,,102600.80208,,
"AUT","Austria","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2019","2019","USD","US Dollar","0","Units",,,102987.36409,,
"AUT","Austria","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2020","2020","USD","US Dollar","0","Units",,,97707.225247,,
"AUT","Austria","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2021","2021","USD","US Dollar","0","Units",,,99832.970364,,
"AUT","Austria","T_GDPEMP","GDP per person employed","VPVOB","USD, constant prices, 2015 PPPs","2022","2022","USD","US Dollar","0","Units",,,101963.58375,,
"AUT","Austria","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2013","2013","PC","Percentage","0","Units","USA_100","USA=100",90.047735,,
"AUT","Austria","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2014","2014","PC","Percentage","0","Units","USA_100","USA=100",88.600251,,
"AUT","Austria","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2015","2015","PC","Percentage","0","Units","USA_100","USA=100",87.930959,,
"AUT","Austria","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2016","2016","PC","Percentage","0","Units","USA_100","USA=100",90.91008,,
"AUT","Austria","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2017","2017","PC","Percentage","0","Units","USA_100","USA=100",90.311623,,
"AUT","Austria","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",90.658209,,
"AUT","Austria","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",93.050886,,
"AUT","Austria","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",91.199406,,
"AUT","Austria","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2021","2021","PC","Percentage","0","Units","USA_100","USA=100",89.379243,,
"AUT","Austria","T_GDPPOP","GDP per head of population","PCTUS","As % of the USA (USA=100)","2022","2022","PC","Percentage","0","Units","USA_100","USA=100",91.85931,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2013","2013","PC","Percentage","0","Units","USA_100","USA=100",95.05187,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2014","2014","PC","Percentage","0","Units","USA_100","USA=100",95.065049,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2015","2015","PC","Percentage","0","Units","USA_100","USA=100",96.829682,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2016","2016","PC","Percentage","0","Units","USA_100","USA=100",99.958947,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2017","2017","PC","Percentage","0","Units","USA_100","USA=100",99.549882,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",99.529338,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",101.584013,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",102.019426,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2021","2021","PC","Percentage","0","Units","USA_100","USA=100",99.781007,,
"AUT","Austria","T_GDPHRS","GDP per hour worked","PCTUS","As % of the USA (USA=100)","2022","2022","PC","Percentage","0","Units","USA_100","USA=100",103.978751,,
"AUT","Austria","T_GDPEMP","GDP per person employed","PCTUS","As % of the USA (USA=100)","2013","2013","PC","Percentage","0","Units","USA_100","USA=100",83.397275,,
"AUT","Austria","T_GDPEMP","GDP per person employed","PCTUS","As % of the USA (USA=100)","2014","2014","PC","Percentage","0","Units","USA_100","USA=100",82.571871,,
"AUT","Austria","T_GDPEMP","GDP per person employed","PCTUS","As % of the USA (USA=100)","2015","2015","PC","Percentage","0","Units","USA_100","USA=100",83.005868,,
"AUT","Austria","T_GDPEMP","GDP per person employed","PCTUS","As % of the USA (USA=100)","2016","2016","PC","Percentage","0","Units","USA_100","USA=100",86.593992,,
"AUT","Austria","T_GDPEMP","GDP per person employed","PCTUS","As % of the USA (USA=100)","2017","2017","PC","Percentage","0","Units","USA_100","USA=100",85.633075,,
"AUT","Austria","T_GDPEMP","GDP per person employed","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",85.759888,,
"AUT","Austria","T_GDPEMP","GDP per person employed","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",88.024332,,
"AUT","Austria","T_GDPEMP","GDP per person employed","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",82.363254,,
"AUT","Austria","T_GDPEMP","GDP per person employed","PCTUS","As % of the USA (USA=100)","2021","2021","PC","Percentage","0","Units","USA_100","USA=100",81.826051,,
"AUT","Austria","T_GDPEMP","GDP per person employed","PCTUS","As % of the USA (USA=100)","2022","2022","PC","Percentage","0","Units","USA_100","USA=100",85.585971,,
"AUT","Austria","T_HRSPOP","Labour utilisation (hours worked per head of population)","PCTUS","As % of the USA (USA=100)","2013","2013","PC","Percentage","0","Units","USA_100","USA=100",94.735364,,
"AUT","Austria","T_HRSPOP","Labour utilisation (hours worked per head of population)","PCTUS","As % of the USA (USA=100)","2014","2014","PC","Percentage","0","Units","USA_100","USA=100",93.199606,,
"AUT","Austria","T_HRSPOP","Labour utilisation (hours worked per head of population)","PCTUS","As % of the USA (USA=100)","2015","2015","PC","Percentage","0","Units","USA_100","USA=100",90.809922,,
"AUT","Austria","T_HRSPOP","Labour utilisation (hours worked per head of population)","PCTUS","As % of the USA (USA=100)","2016","2016","PC","Percentage","0","Units","USA_100","USA=100",90.947416,,
"AUT","Austria","T_HRSPOP","Labour utilisation (hours worked per head of population)","PCTUS","As % of the USA (USA=100)","2017","2017","PC","Percentage","0","Units","USA_100","USA=100",90.71997,,
"AUT","Austria","T_HRSPOP","Labour utilisation (hours worked per head of population)","PCTUS","As % of the USA (USA=100)","2018","2018","PC","Percentage","0","Units","USA_100","USA=100",91.086921,,
"AUT","Austria","T_HRSPOP","Labour utilisation (hours worked per head of population)","PCTUS","As % of the USA (USA=100)","2019","2019","PC","Percentage","0","Units","USA_100","USA=100",91.599931,,
"AUT","Austria","T_HRSPOP","Labour utilisation (hours worked per head of population)","PCTUS","As % of the USA (USA=100)","2020","2020","PC","Percentage","0","Units","USA_100","USA=100",89.394158,,
"AUT","Austria","T_HRSPOP","Labour utilisation (hours worked per head of population)","PCTUS","As % of the USA (USA=100)","2021","2021","PC","Percentage","0","Units","USA_100","USA=100",89.575406,,
"AUT","Austria","T_HRSPOP","Labour utilisation (hours worked per head of population)","PCTUS","As % of the USA (USA=100)","2022","2022","PC","Percentage","0","Units","USA_100","USA=100",88.34431,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","C","National currency, current prices","2013","2013","NATCUR","National currency","0","Units",,,35207.455865,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","C","National currency, current prices","2014","2014","NATCUR","National currency","0","Units",,,35953.546257,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","C","National currency, current prices","2015","2015","NATCUR","National currency","0","Units",,,36961.273727,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","C","National currency, current prices","2016","2016","NATCUR","National currency","0","Units",,,37956.517518,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","C","National currency, current prices","2017","2017","NATCUR","National currency","0","Units",,,39125.283516,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","C","National currency, current prices","2018","2018","NATCUR","National currency","0","Units",,,40259.980747,,
"BEL","Belgium","T_GDPPOP","GDP per head of population","C","National currency, current prices","2019","2019","NATCUR","National currency","0","Units",,,41663.869788,,
